Date,Day of Week(0-6),Day of the Month(1-31),Month of the Year(1-12),Time of Day(0-23),Holidays,Humidity,Temperature,Load WEST
7/21/2015,1,21,7,19,0,38.67,34.5,1723.959363
7/21/2015,1,21,7,20,0,42.59,33.2,1665.156493
7/21/2015,1,21,7,21,0,47.42,31.3,1590.49506
7/21/2015,1,21,7,22,0,53.16,29.8,1536.45516
7/21/2015,1,21,7,23,0,55.59,29.2,1426.140676
7/22/2015,2,22,7,0,0,57.17,28.7,1315.21797
7/22/2015,2,22,7,1,0,60.91,28.3,1191.735971
7/22/2015,2,22,7,2,0,64.91,27.6,1127.354563
7/22/2015,2,22,7,3,0,69.95,26.9,1089.251757
7/22/2015,2,22,7,4,0,72.67,26.4,1062.399855
7/22/2015,2,22,7,5,0,75.02,25.9,1048.936377
7/22/2015,2,22,7,6,0,79.59,25.2,1062.081228
7/22/2015,2,22,7,7,0,82.62,24.6,1096.415325
7/22/2015,2,22,7,8,0,81.19,25.7,1116.602404
7/22/2015,2,22,7,9,0,71.5,27.5,1170.026022
7/22/2015,2,22,7,10,0,62.32,29.2,1245.091589
7/22/2015,2,22,7,11,0,54.79,31.2,1323.517883
7/22/2015,2,22,7,12,0,51.11,32.6,1412.024893
7/22/2015,2,22,7,13,0,45.85,33.8,1499.245101
7/22/2015,2,22,7,14,0,42.73,34.8,1586.983127
7/22/2015,2,22,7,15,0,39.35,35.5,1658.499219
7/22/2015,2,22,7,16,0,37.82,35.9,1719.814163
7/22/2015,2,22,7,17,0,37.73,35.9,1754.295376
7/22/2015,2,22,7,18,0,37.88,35.7,1749.836141
7/22/2015,2,22,7,19,0,39.35,34.9,1720.740997
7/22/2015,2,22,7,20,0,44.01,33.3,1661.535758
7/22/2015,2,22,7,21,0,48.45,32,1584.32507
7/22/2015,2,22,7,22,0,51.57,31,1517.865815
7/22/2015,2,22,7,23,0,53.92,30.4,1410.107093
7/23/2015,3,23,7,0,0,57.38,29.7,1306.00214
7/23/2015,3,23,7,1,0,62.51,28.7,1215.389086
7/23/2015,3,23,7,2,0,66.51,27.7,1156.617974
7/23/2015,3,23,7,3,0,69.75,27.1,1115.333544
7/23/2015,3,23,7,4,0,73.87,26.1,1085.613814
7/23/2015,3,23,7,5,0,77.2,25.4,1067.349295
7/23/2015,3,23,7,6,0,81.2,24.8,1076.861125
7/23/2015,3,23,7,7,0,84.07,24.3,1112.961944
7/23/2015,3,23,7,8,0,80.09,25.4,1143.575478
7/23/2015,3,23,7,9,0,71.64,27.2,1207.490534
7/23/2015,3,23,7,10,0,62.56,29.3,1280.209046
7/23/2015,3,23,7,11,0,55.49,31.1,1361.076064
7/23/2015,3,23,7,12,0,48.63,32.8,1451.18738
7/23/2015,3,23,7,13,0,44.01,34.4,1532.004196
7/23/2015,3,23,7,14,0,40.74,35.5,1608.850937
7/23/2015,3,23,7,15,0,37.66,36.1,1672.358681
7/23/2015,3,23,7,16,0,34.61,36.6,1722.816763
7/23/2015,3,23,7,17,0,33.7,36.7,1753.345826
7/23/2015,3,23,7,18,0,34.18,36.3,1746.47888
7/23/2015,3,23,7,19,0,34.91,35.7,1714.9547
7/23/2015,3,23,7,20,0,38.42,34,1666.065172
7/23/2015,3,23,7,21,0,43.8,32.3,1592.892248
7/23/2015,3,23,7,22,0,48.56,31,1545.721833
7/23/2015,3,23,7,23,0,49.03,30.6,1443.636114
7/24/2015,4,24,7,0,0,54.13,29.3,1329.81863
7/24/2015,4,24,7,1,0,58.94,28.5,1238.1702
7/24/2015,4,24,7,2,0,63.19,27.7,1172.82406
7/24/2015,4,24,7,3,0,68.5,26.6,1127.950632
7/24/2015,4,24,7,4,0,72.98,25.5,1095.873388
7/24/2015,4,24,7,5,0,79.99,24.4,1078.600734
7/24/2015,4,24,7,6,0,82.7,24,1084.050922
7/24/2015,4,24,7,7,0,87.15,23.5,1118.324926
7/24/2015,4,24,7,8,0,82.75,24.8,1144.602475
7/24/2015,4,24,7,9,0,73.35,27.1,1202.593952
7/24/2015,4,24,7,10,0,64.67,29.2,1280.142557
7/24/2015,4,24,7,11,0,57.01,30.9,1361.804968
7/24/2015,4,24,7,12,0,50.39,32.7,1438.93495
7/24/2015,4,24,7,13,0,46.77,33.9,1522.738773
7/24/2015,4,24,7,14,0,42.94,34.8,1596.868371
7/24/2015,4,24,7,15,0,40.01,35.7,1664.655884
7/24/2015,4,24,7,16,0,36.83,36.4,1721.084214
7/24/2015,4,24,7,17,0,36.14,36.3,1746.194171
7/24/2015,4,24,7,18,0,36.06,35.9,1734.324862
7/24/2015,4,24,7,19,0,38.75,35.2,1699.9607
7/24/2015,4,24,7,20,0,40.93,33.9,1638.238134
7/24/2015,4,24,7,21,0,48.8,31.6,1556.295481
7/24/2015,4,24,7,22,0,52.12,30.2,1506.726575
7/24/2015,4,24,7,23,0,55.97,29.5,1411.99365
7/25/2015,5,25,7,0,1,59.35,28.8,1309.31674
7/25/2015,5,25,7,1,1,62,28.6,1224.75063
7/25/2015,5,25,7,2,1,66.21,27.9,1156.261824
7/25/2015,5,25,7,3,1,71.1,27.1,1098.598422
7/25/2015,5,25,7,4,1,74.25,26.5,1059.005166
7/25/2015,5,25,7,5,1,76.05,26,1035.773122
7/25/2015,5,25,7,6,1,77.48,25.2,1026.267177
7/25/2015,5,25,7,7,1,80.21,24.6,1030.965037
7/25/2015,5,25,7,8,1,75.52,26.1,1036.281864
7/25/2015,5,25,7,9,1,66.21,28,1110.185936
7/25/2015,5,25,7,10,1,56.81,29.9,1207.27199
7/25/2015,5,25,7,11,1,48.53,31.8,1304.783859
7/25/2015,5,25,7,12,1,40.91,33.1,1398.139509
7/25/2015,5,25,7,13,1,37.63,34.1,1484.297699
7/25/2015,5,25,7,14,1,34.07,35.4,1561.682774
7/25/2015,5,25,7,15,1,32.45,36,1622.635135
7/25/2015,5,25,7,16,1,30.41,36.7,1669.93562
7/25/2015,5,25,7,17,1,29.28,36.6,1703.479261
7/25/2015,5,25,7,18,1,30.35,36.5,1710.313801
7/25/2015,5,25,7,19,1,32.42,35.5,1684.369088
7/25/2015,5,25,7,20,1,36.94,33.8,1633.713352
7/25/2015,5,25,7,21,1,43.98,30.8,1557.065446
7/25/2015,5,25,7,22,1,48.45,30.2,1503.681615
7/25/2015,5,25,7,23,1,52.63,29.5,1412.259072
7/26/2015,6,26,7,0,1,57.79,28.1,1314.40243
7/26/2015,6,26,7,1,1,60.84,27.2,1237.659763
7/26/2015,6,26,7,2,1,62.98,27.4,1170.897134
7/26/2015,6,26,7,3,1,66.57,26.6,1118.856903
7/26/2015,6,26,7,4,1,72.05,25.8,1078.84146
7/26/2015,6,26,7,5,1,74.62,25.2,1049.870303
7/26/2015,6,26,7,6,1,80.4,24.5,1033.344155
7/26/2015,6,26,7,7,1,84.07,23.7,1031.858654
7/26/2015,6,26,7,8,1,78.21,26,1039.409466
7/26/2015,6,26,7,9,1,72.03,28,1111.613481
7/26/2015,6,26,7,10,1,60.18,30.6,1208.172183
7/26/2015,6,26,7,11,1,53.45,32.1,1306.984911
7/26/2015,6,26,7,12,1,46.47,33.8,1408.289086
7/26/2015,6,26,7,13,1,42.17,34.9,1519.647703
7/26/2015,6,26,7,14,1,37.69,36,1585.651761
7/26/2015,6,26,7,15,1,34.62,36.4,1647.927762
7/26/2015,6,26,7,16,1,35,36.5,1689.877729
7/26/2015,6,26,7,17,1,34.54,36.6,1719.659163
7/26/2015,6,26,7,18,1,32.78,36.4,1733.766991
7/26/2015,6,26,7,19,1,33.78,35.4,1720.501716
7/26/2015,6,26,7,20,1,38.63,33.6,1665.38524
7/26/2015,6,26,7,21,1,44.11,31.6,1600.742808
7/26/2015,6,26,7,22,1,50.53,30.1,1562.457016
7/26/2015,6,26,7,23,1,55.52,29.2,1456.245591
7/27/2015,0,27,7,0,0,57.55,29,1351.19895
7/27/2015,0,27,7,1,0,61.46,28.1,1276.355588
7/27/2015,0,27,7,2,0,61.45,28.2,1211.771439
7/27/2015,0,27,7,3,0,68.41,26.9,1161.090834
7/27/2015,0,27,7,4,0,74.36,26,1122.22618
7/27/2015,0,27,7,5,0,76.23,26.3,1095.528605
7/27/2015,0,27,7,6,0,80.98,25.6,1099.156906
7/27/2015,0,27,7,7,0,83.67,25.1,1131.364672
7/27/2015,0,27,7,8,0,79.6,26.4,1155.035406
7/27/2015,0,27,7,9,0,73.98,27.9,1223.461742
7/27/2015,0,27,7,10,0,66.61,29.6,1319.119925
7/27/2015,0,27,7,11,0,57.51,31.6,1420.218069
7/27/2015,0,27,7,12,0,47.38,33.7,1530.559992
7/27/2015,0,27,7,13,0,41.25,35,1623.000714
7/27/2015,0,27,7,14,0,37.99,35.8,1707.497627
7/27/2015,0,27,7,15,0,35.23,36.5,1771.037395
7/27/2015,0,27,7,16,0,33.39,36.7,1803.011745
7/27/2015,0,27,7,17,0,32.52,36.7,1811.442982
7/27/2015,0,27,7,18,0,32.87,36.3,1794.433438
7/27/2015,0,27,7,19,0,34.69,35.5,1766.644834
7/27/2015,0,27,7,20,0,38.75,33.9,1705.682459
7/27/2015,0,27,7,21,0,42.7,32.3,1633.422073
7/27/2015,0,27,7,22,0,46.16,31.2,1588.714249
7/27/2015,0,27,7,23,0,50.19,30.2,1480.698248
7/28/2015,1,28,7,0,0,53.63,29.8,1361.78949
7/28/2015,1,28,7,1,0,57.98,29.1,1254.135873
7/28/2015,1,28,7,2,0,63.24,28.3,1135.590557
7/28/2015,1,28,7,3,0,66.67,27.6,1070.153387
7/28/2015,1,28,7,4,0,72.17,26.6,1040.042754
7/28/2015,1,28,7,5,0,75.32,26,1031.246955
7/28/2015,1,28,7,6,0,81.17,25.3,1059.512581
7/28/2015,1,28,7,7,0,83.87,24.7,1106.046261
7/28/2015,1,28,7,8,0,81.42,25.7,1125.742022
7/28/2015,1,28,7,9,0,73.73,27.3,1164.934622
7/28/2015,1,28,7,10,0,64.74,29.3,1234.970257
7/28/2015,1,28,7,11,0,55.44,31.1,1323.903117
7/28/2015,1,28,7,12,0,49.7,32.5,1412.985609
7/28/2015,1,28,7,13,0,43.49,34,1500.928042
7/28/2015,1,28,7,14,0,40.55,35,1594.02254
7/28/2015,1,28,7,15,0,36.52,36.2,1677.685399
7/28/2015,1,28,7,16,0,34.95,36.6,1735.735253
7/28/2015,1,28,7,17,0,33.92,36.6,1762.901916
7/28/2015,1,28,7,18,0,32.99,36.6,1762.790314
7/28/2015,1,28,7,19,0,33.29,35.9,1740.227653
7/28/2015,1,28,7,20,0,35.93,34.4,1683.271412
7/28/2015,1,28,7,21,0,39.73,32.6,1608.502742
7/28/2015,1,28,7,22,0,44.08,31.4,1557.878587
7/28/2015,1,28,7,23,0,47.21,30.7,1450.150767
7/29/2015,2,29,7,0,0,52.03,30.1,1334.79831
7/29/2015,2,29,7,1,0,58.32,29.2,1209.980009
7/29/2015,2,29,7,2,0,61.69,28.5,1148.724137
7/29/2015,2,29,7,3,0,66.34,27.1,1095.137502
7/29/2015,2,29,7,4,0,72.98,26,1061.139241
7/29/2015,2,29,7,5,0,77.21,25.3,1042.511317
7/29/2015,2,29,7,6,0,79.56,24.8,1050.237684
7/29/2015,2,29,7,7,0,83.5,24.2,1084.360181
7/29/2015,2,29,7,8,0,81.74,25.4,1106.638387
7/29/2015,2,29,7,9,0,71.68,27.3,1167.097589
7/29/2015,2,29,7,10,0,64.11,29.1,1248.436706
7/29/2015,2,29,7,11,0,53.92,31.6,1342.612013
7/29/2015,2,29,7,12,0,47.28,33.3,1463.751149
7/29/2015,2,29,7,13,0,39.86,34.8,1581.572743
7/29/2015,2,29,7,14,0,36.82,35.8,1671.083536
7/29/2015,2,29,7,15,0,31.08,36.7,1733.107604
7/29/2015,2,29,7,16,0,29.57,37.2,1768.554136
7/29/2015,2,29,7,17,0,28.29,37.4,1781.920088
7/29/2015,2,29,7,18,0,28.7,37,1764.237088
7/29/2015,2,29,7,19,0,28.9,36.8,1728.552284
7/29/2015,2,29,7,20,0,33.7,34.7,1672.23651
7/29/2015,2,29,7,21,0,39.53,32.3,1594.431266
7/29/2015,2,29,7,22,0,42.43,31.1,1534.76557
7/29/2015,2,29,7,23,0,44.97,30.8,1423.211791
7/30/2015,3,30,7,0,0,48.49,29.8,1305.54686
7/30/2015,3,30,7,1,0,58.06,27.3,1219.539339
7/30/2015,3,30,7,2,0,60.04,26.8,1152.014268
7/30/2015,3,30,7,3,0,60.77,26.5,1104.710024
7/30/2015,3,30,7,4,0,65.8,25.5,1072.49509
7/30/2015,3,30,7,5,0,65.24,25.6,1048.04514
7/30/2015,3,30,7,6,0,71.2,24.5,1052.161567
7/30/2015,3,30,7,7,0,70.14,24.2,1086.098024
7/30/2015,3,30,7,8,0,67.27,26.5,1114.613021
7/30/2015,3,30,7,9,0,53.75,29.9,1180.762745
7/30/2015,3,30,7,10,0,44.61,32.8,1266.964036
7/30/2015,3,30,7,11,0,38.25,35,1372.032608
7/30/2015,3,30,7,12,0,34.74,35.8,1499.856077
7/30/2015,3,30,7,13,0,31.21,37,1600.30941
7/30/2015,3,30,7,14,0,30.7,37.3,1678.871693
7/30/2015,3,30,7,15,0,29.72,37.6,1740.574116
7/30/2015,3,30,7,16,0,29.21,38.3,1772.826558
7/30/2015,3,30,7,17,0,29.39,38,1786.059726
7/30/2015,3,30,7,18,0,28.99,37.8,1770.177938
7/30/2015,3,30,7,19,0,29.06,37.8,1738.535513
7/30/2015,3,30,7,20,0,33.28,36.1,1689.654896
7/30/2015,3,30,7,21,0,38.21,33.5,1616.949074
7/30/2015,3,30,7,22,0,43.25,31.8,1563.303161
7/30/2015,3,30,7,23,0,45.96,30.8,1453.140795
7/31/2015,4,31,7,0,0,57.04,29.2,1335.63925
7/31/2015,4,31,7,1,0,57.65,28.9,1237.648468
7/31/2015,4,31,7,2,0,58.36,29,1164.877334
7/31/2015,4,31,7,3,0,61.29,28.5,1113.259904
7/31/2015,4,31,7,4,0,65.37,27.4,1077.103982
7/31/2015,4,31,7,5,0,67.43,26.8,1053.781475
7/31/2015,4,31,7,6,0,74.03,25.3,1058.130859
7/31/2015,4,31,7,7,0,76.03,25.2,1093.504009
7/31/2015,4,31,7,8,0,72.36,26.5,1116.253766
7/31/2015,4,31,7,9,0,65.8,28.6,1179.748778
7/31/2015,4,31,7,10,0,58.6,30.8,1272.111012
7/31/2015,4,31,7,11,0,51.23,33,1382.008523
7/31/2015,4,31,7,12,0,46.25,34.6,1508.470955
7/31/2015,4,31,7,13,0,42.65,36,1613.096491
7/31/2015,4,31,7,14,0,41.32,36.6,1687.750324
7/31/2015,4,31,7,15,0,37.39,37.3,1744.59632
7/31/2015,4,31,7,16,0,36.21,37.5,1776.729053
7/31/2015,4,31,7,17,0,37.17,37.1,1782.374516
7/31/2015,4,31,7,18,0,37.24,36.2,1752.170505
7/31/2015,4,31,7,19,0,37.2,35.3,1711.400698
7/31/2015,4,31,7,20,0,42.2,33.1,1630.884885
7/31/2015,4,31,7,21,0,45.76,31.4,1559.240792
7/31/2015,4,31,7,22,0,51.18,29.1,1503.227388
7/31/2015,4,31,7,23,0,51.83,28.8,1407.112319
8/1/2015,5,1,8,0,1,44.79,28.7,1302.4092
8/1/2015,5,1,8,1,1,44.28,27.7,1204.742981
8/1/2015,5,1,8,2,1,55.09,25.5,1134.959428
8/1/2015,5,1,8,3,1,59.17,23.9,1082.208225
8/1/2015,5,1,8,4,1,63.46,23.8,1043.374185
8/1/2015,5,1,8,5,1,61.88,24,1018.914725
8/1/2015,5,1,8,6,1,67.84,22.6,1012.112835
8/1/2015,5,1,8,7,1,72.25,22,1023.833774
8/1/2015,5,1,8,8,1,63.46,24.5,1020.953607
8/1/2015,5,1,8,9,1,50.98,27.6,1086.823239
8/1/2015,5,1,8,10,1,43.27,30.2,1175.075725
8/1/2015,5,1,8,11,1,37.48,32.1,1269.351054
8/1/2015,5,1,8,12,1,35.72,32.9,1364.486019
8/1/2015,5,1,8,13,1,33.21,33.7,1447.581463
8/1/2015,5,1,8,14,1,29.56,34.7,1510.635456
8/1/2015,5,1,8,15,1,26.7,35.9,1561.24957
8/1/2015,5,1,8,16,1,23.66,36.1,1605.651127
8/1/2015,5,1,8,17,1,24.12,36.4,1619.458718
8/1/2015,5,1,8,18,1,22.87,36.1,1617.323222
8/1/2015,5,1,8,19,1,25.7,34.8,1585.411141
8/1/2015,5,1,8,20,1,30.36,32.9,1530.169857
8/1/2015,5,1,8,21,1,34.78,31.3,1471.073196
8/1/2015,5,1,8,22,1,39.74,29.4,1428.429874
8/1/2015,5,1,8,23,1,43.23,28.7,1337.157978
8/2/2015,6,2,8,0,1,46.47,27.7,1241.31149
8/2/2015,6,2,8,1,1,47.62,27.7,1156.709905
8/2/2015,6,2,8,2,1,48.94,26.8,1094.877331
8/2/2015,6,2,8,3,1,56.11,25.3,1047.58301
8/2/2015,6,2,8,4,1,54.42,25.3,1010.549327
8/2/2015,6,2,8,5,1,59.62,24.4,987.9540206
8/2/2015,6,2,8,6,1,57.8,24.8,977.5260538
8/2/2015,6,2,8,7,1,59.19,23.7,980.3407219
8/2/2015,6,2,8,8,1,51.82,26.1,984.267219
8/2/2015,6,2,8,9,1,42.1,28.9,1047.893708
8/2/2015,6,2,8,10,1,38.84,31,1135.828971
8/2/2015,6,2,8,11,1,33.66,32.9,1219.535598
8/2/2015,6,2,8,12,1,31.15,34,1316.748257
8/2/2015,6,2,8,13,1,26.66,35.1,1412.272048
8/2/2015,6,2,8,14,1,25.96,35.7,1504.674729
8/2/2015,6,2,8,15,1,25.88,36.3,1579.681837
8/2/2015,6,2,8,16,1,22.84,36.7,1629.696303
8/2/2015,6,2,8,17,1,22.92,36.7,1673.030189
8/2/2015,6,2,8,18,1,22.64,36.5,1685.838391
8/2/2015,6,2,8,19,1,22.99,35.6,1665.998149
8/2/2015,6,2,8,20,1,26.57,33.8,1607.940728
8/2/2015,6,2,8,21,1,31.8,30.9,1539.321315
8/2/2015,6,2,8,22,1,36.17,29.1,1491.559211
8/2/2015,6,2,8,23,1,40.4,27.8,1385.207168
8/3/2015,0,3,8,0,0,45.88,26.9,1270.88857
8/3/2015,0,3,8,1,0,50.4,25.4,1180.727907
8/3/2015,0,3,8,2,0,50.35,25.5,1115.736314
8/3/2015,0,3,8,3,0,47.41,26.9,1071.052611
8/3/2015,0,3,8,4,0,53.92,26,1041.606259
8/3/2015,0,3,8,5,0,62.24,24.6,1028.322407
8/3/2015,0,3,8,6,0,66.32,24,1040.970478
8/3/2015,0,3,8,7,0,71.77,23.7,1083.566814
8/3/2015,0,3,8,8,0,64.34,25.8,1112.497775
8/3/2015,0,3,8,9,0,54.33,28.4,1170.548829
8/3/2015,0,3,8,10,0,47.2,30.5,1258.141183
8/3/2015,0,3,8,11,0,41.76,32.7,1355.84417
8/3/2015,0,3,8,12,0,35.17,33.7,1460.434069
8/3/2015,0,3,8,13,0,32.21,34.9,1558.2404
8/3/2015,0,3,8,14,0,29.22,36.3,1648.919193
8/3/2015,0,3,8,15,0,28.51,36.4,1719.096884
8/3/2015,0,3,8,16,0,26.62,37,1766.588863
8/3/2015,0,3,8,17,0,26.23,37.1,1787.65143
8/3/2015,0,3,8,18,0,27.29,36.6,1768.040993
8/3/2015,0,3,8,19,0,28.16,35.6,1728.176763
8/3/2015,0,3,8,20,0,31.89,33.9,1670.994516
8/3/2015,0,3,8,21,0,37.75,31.3,1603.739081
8/3/2015,0,3,8,22,0,44.26,29.4,1551.467404
8/3/2015,0,3,8,23,0,43.92,29.7,1435.308219
8/4/2015,1,4,8,0,0,47.59,29.1,1314.38558
8/4/2015,1,4,8,1,0,53.39,27.8,1219.927378
8/4/2015,1,4,8,2,0,55.06,27.7,1150.422546
8/4/2015,1,4,8,3,0,58.69,27.5,1103.541734
8/4/2015,1,4,8,4,0,63.49,27.2,1075.218381
8/4/2015,1,4,8,5,0,67.59,26.4,1064.977183
8/4/2015,1,4,8,6,0,71,25.6,1059.332411
8/4/2015,1,4,8,7,0,75.33,24.9,1107.017202
8/4/2015,1,4,8,8,0,72.62,26.3,1142.387425
8/4/2015,1,4,8,9,0,66.19,28.2,1197.574704
8/4/2015,1,4,8,10,0,59.61,29.9,1271.329402
8/4/2015,1,4,8,11,0,53.23,31.6,1328.797197
8/4/2015,1,4,8,12,0,46,33.3,1435.932554
8/4/2015,1,4,8,13,0,41.66,34.4,1535.622781
8/4/2015,1,4,8,14,0,41.02,35.2,1624.896285
8/4/2015,1,4,8,15,0,37.27,36,1695.767676
8/4/2015,1,4,8,16,0,34.23,36.8,1753.264393
8/4/2015,1,4,8,17,0,32.97,37,1779.584751
8/4/2015,1,4,8,18,0,34.43,36.4,1775.554983
8/4/2015,1,4,8,19,0,36.32,35.6,1748.226676
8/4/2015,1,4,8,20,0,39.63,34.3,1692.514836
8/4/2015,1,4,8,21,0,43.2,32.7,1620.400467
8/4/2015,1,4,8,22,0,46.84,31.8,1570.918051
8/4/2015,1,4,8,23,0,50.92,31.3,1457.899759
8/5/2015,2,5,8,0,0,55.77,30.4,1344.10503
8/5/2015,2,5,8,1,0,58.57,29.7,1262.800912
8/5/2015,2,5,8,2,0,59.41,29.1,1205.846244
8/5/2015,2,5,8,3,0,63.68,28.3,1165.551145
8/5/2015,2,5,8,4,0,68.48,27.7,1137.153377
8/5/2015,2,5,8,5,0,73.64,27.1,1118.877691
8/5/2015,2,5,8,6,0,77.83,26.5,1132.06617
8/5/2015,2,5,8,7,0,81.14,26,1171.800564
8/5/2015,2,5,8,8,0,77.09,27,1189.302731
8/5/2015,2,5,8,9,0,69.85,28.6,1253.422632
8/5/2015,2,5,8,10,0,61.38,30.2,1341.422519
8/5/2015,2,5,8,11,0,54.28,31.9,1431.400664
8/5/2015,2,5,8,12,0,48.87,33.5,1530.579378
8/5/2015,2,5,8,13,0,43.11,35.2,1630.179613
8/5/2015,2,5,8,14,0,38.31,36.3,1730.621939
8/5/2015,2,5,8,15,0,36.29,37,1807.950779
8/5/2015,2,5,8,16,0,34.25,37.6,1857.62815
8/5/2015,2,5,8,17,0,35.19,37.3,1877.199214
8/5/2015,2,5,8,18,0,34.41,37.2,1870.691826
8/5/2015,2,5,8,19,0,36.02,36.2,1837.446822
8/5/2015,2,5,8,20,0,37.98,35.1,1783.859216
8/5/2015,2,5,8,21,0,41.92,33.5,1705.815315
8/5/2015,2,5,8,22,0,44.05,32.3,1639.06444
8/5/2015,2,5,8,23,0,44.96,31.7,1518.506773
8/6/2015,3,6,8,0,0,46.68,31.2,1401.11866
8/6/2015,3,6,8,1,0,54.8,30,1295.075518
8/6/2015,3,6,8,2,0,61.51,29.2,1227.876291
8/6/2015,3,6,8,3,0,64.89,28.6,1179.570093
8/6/2015,3,6,8,4,0,67.88,27.8,1141.337664
8/6/2015,3,6,8,5,0,66.84,27.2,1120.472732
8/6/2015,3,6,8,6,0,72.48,26.2,1119.678503
8/6/2015,3,6,8,7,0,75.8,25.9,1154.589914
8/6/2015,3,6,8,8,0,74.96,26.5,1230.608723
8/6/2015,3,6,8,9,0,68.19,28.1,1291.944142
8/6/2015,3,6,8,10,0,60.85,29.8,1384.525929
8/6/2015,3,6,8,11,0,50.61,32,1487.455387
8/6/2015,3,6,8,12,0,45.51,33.8,1585.734676
8/6/2015,3,6,8,13,0,40.41,35.4,1645.470221
8/6/2015,3,6,8,14,0,36.85,36.6,1732.760989
8/6/2015,3,6,8,15,0,34.37,37.5,1808.146558
8/6/2015,3,6,8,16,0,32.09,38.1,1855.562343
8/6/2015,3,6,8,17,0,30.2,38.5,1879.136988
8/6/2015,3,6,8,18,0,30.75,37.8,1873.102616
8/6/2015,3,6,8,19,0,32.66,36.9,1838.704396
8/6/2015,3,6,8,20,0,35.23,35.2,1783.368386
8/6/2015,3,6,8,21,0,41.23,33.2,1704.782113
8/6/2015,3,6,8,22,0,43.13,32.6,1639.463747
8/6/2015,3,6,8,23,0,45.64,31.8,1519.752305
8/7/2015,4,7,8,0,0,51.13,30.8,1395.61673
8/7/2015,4,7,8,1,0,56.4,29.9,1307.918115
8/7/2015,4,7,8,2,0,62.42,28.9,1239.276613
8/7/2015,4,7,8,3,0,62.76,28.2,1188.383428
8/7/2015,4,7,8,4,0,66.78,27.2,1145.410507
8/7/2015,4,7,8,5,0,69.79,26.3,1119.162057
8/7/2015,4,7,8,6,0,72.12,26,1119.321816
8/7/2015,4,7,8,7,0,74.98,25.4,1150.488577
8/7/2015,4,7,8,8,0,74.75,26,1173.029273
8/7/2015,4,7,8,9,0,66.46,28,1238.571621
8/7/2015,4,7,8,10,0,58.14,29.8,1331.34248
8/7/2015,4,7,8,11,0,49.53,31.9,1426.955375
8/7/2015,4,7,8,12,0,44.28,33.6,1534.811189
8/7/2015,4,7,8,13,0,36.28,35.7,1630.753635
8/7/2015,4,7,8,14,0,33.45,36.9,1724.549531
8/7/2015,4,7,8,15,0,30.33,37.8,1799.116988
8/7/2015,4,7,8,16,0,27.53,38.4,1851.086482
8/7/2015,4,7,8,17,0,26.96,38.3,1867.284866
8/7/2015,4,7,8,18,0,29.18,37.9,1850.410914
8/7/2015,4,7,8,19,0,31.59,36.8,1814.797912
8/7/2015,4,7,8,20,0,34.78,35.2,1749.078508
8/7/2015,4,7,8,21,0,41.55,32.9,1665.314919
8/7/2015,4,7,8,22,0,45.92,31.9,1604.223618
8/7/2015,4,7,8,23,0,47.9,31.3,1494.916186
8/8/2015,5,8,8,0,1,51.08,30.6,1390.9535
8/8/2015,5,8,8,1,1,56.3,29.9,1295.807577
8/8/2015,5,8,8,2,1,62.48,28.8,1223.465419
8/8/2015,5,8,8,3,1,65.96,28.1,1166.408856
8/8/2015,5,8,8,4,1,72.22,27.1,1124.128083
8/8/2015,5,8,8,5,1,75.09,26.2,1095.270572
8/8/2015,5,8,8,6,1,77.99,25.5,1083.181693
8/8/2015,5,8,8,7,1,82.61,24.8,1090.050066
8/8/2015,5,8,8,8,1,79.84,25.6,1091.679499
8/8/2015,5,8,8,9,1,71.38,27.6,1162.086234
8/8/2015,5,8,8,10,1,61.87,29.6,1252.339824
8/8/2015,5,8,8,11,1,55.61,31.4,1351.525542
8/8/2015,5,8,8,12,1,50.36,32.8,1450.537957
8/8/2015,5,8,8,13,1,42.88,35.2,1546.19101
8/8/2015,5,8,8,14,1,37.72,36.4,1631.39911
8/8/2015,5,8,8,15,1,33.76,37.6,1698.933691
8/8/2015,5,8,8,16,1,32.49,38.2,1752.560657
8/8/2015,5,8,8,17,1,29.77,38.2,1789.616709
8/8/2015,5,8,8,18,1,30.57,37.8,1793.007719
8/8/2015,5,8,8,19,1,31.96,37.2,1763.115205
8/8/2015,5,8,8,20,1,36.9,35.2,1702.372281
8/8/2015,5,8,8,21,1,40.89,33.2,1628.315745
8/8/2015,5,8,8,22,1,41.98,32.8,1572.831698
8/8/2015,5,8,8,23,1,44.68,31.7,1476.735402
8/9/2015,6,9,8,0,1,50.1,30.9,1385.94625
8/9/2015,6,9,8,1,1,56.14,30,1301.527426
8/9/2015,6,9,8,2,1,60.12,29.2,1233.490384
8/9/2015,6,9,8,3,1,65.23,27.8,1179.799267
8/9/2015,6,9,8,4,1,70.77,26.4,1136.658736
8/9/2015,6,9,8,5,1,74.67,25.8,1099.09714
8/9/2015,6,9,8,6,1,80.05,24.9,1076.557645
8/9/2015,6,9,8,7,1,84.48,24.2,1067.672228
8/9/2015,6,9,8,8,1,83.29,24.9,1061.793664
8/9/2015,6,9,8,9,1,74.37,26.6,1131.152292
8/9/2015,6,9,8,10,1,60.62,29.1,1220.511175
8/9/2015,6,9,8,11,1,48.77,31.4,1311.946604
8/9/2015,6,9,8,12,1,39.51,33.6,1408.163576
8/9/2015,6,9,8,13,1,30.53,35.8,1507.073292
8/9/2015,6,9,8,14,1,26.13,37.5,1600.752746
